Ensembl,En_gene,Name,Entrez,Refseq
12863,ENSMUST00000149457,ENSMUSG00000027446,Cstdc2,77705,
12864,ENSMUST00000126606,ENSMUSG00000074139,1700057G04Rik,78459,
12865,ENSMUST00000150594,ENSMUSG00000074139,1700057G04Rik,78459,
12866,ENSMUST00000098477,ENSMUSG00000074139,1700057G04Rik,78459,NM_001033184
12867,ENSMUST00000134712,ENSMUSG00000074139,1700057G04Rik,78459,
12868,ENSMUST00000185580,ENSMUSG00000074139,1700057G04Rik,78459,
12869,ENSMUST00000135182,ENSMUSG00000074139,1700057G04Rik,78459,
12870,ENSMUST00000135228,ENSMUSG00000086322,E130218I03Rik,NA,
12871,ENSMUST00000144222,ENSMUSG00000086322,E130218I03Rik,NA,
12872,ENSMUST00000124452,ENSMUSG00000086322,E130218I03Rik,NA,
12873,ENSMUST00000143448,ENSMUSG00000086322,E130218I03Rik,NA,
12874,ENSMUST00000125921,ENSMUSG00000086322,E130218I03Rik,NA,
12875,ENSMUST00000122952,ENSMUSG00000086322,E130218I03Rik,NA,
12876,ENSMUST00000131447,ENSMUSG00000086322,E130218I03Rik,NA,
12877,ENSMUST00000134320,ENSMUSG00000086322,E130218I03Rik,NA,
12878,ENSMUST00000189616,ENSMUSG00000066415,Msl2,77853,
12879,ENSMUST00000085177,ENSMUSG00000066415,Msl2,77853,NM_001100451
12880,ENSMUST00000049138,ENSMUSG00000032840,2410131K14Rik,76792,NM_001081236
12881,ENSMUST00000058119,ENSMUSG00000048040,Arxes2,76976,NM_029823
12882,ENSMUST00000050067,ENSMUSG00000046861,Hectd3,76608,NM_175244
12883,ENSMUST00000155267,ENSMUSG00000046861,Hectd3,76608,
12884,ENSMUST00000133234,ENSMUSG00000046861,Hectd3,76608,
12885,ENSMUST00000061328,ENSMUSG00000045314,Sowahb,78088,NM_175270
12886,ENSMUST00000185477,ENSMUSG00000099435,1700065I16Rik,78462,
12887,ENSMUST00000191090,ENSMUSG00000099435,1700065I16Rik,78462,
12888,ENSMUST00000185277,ENSMUSG00000099435,1700065I16Rik,78462,
12889,ENSMUST00000035606,ENSMUSG00000038774,Ascc3,77987,NM_198007
12890,ENSMUST00000220355,ENSMUSG00000038774,Ascc3,77987,
12891,ENSMUST00000219226,ENSMUSG00000038774,Ascc3,77987,
12892,ENSMUST00000220178,ENSMUSG00000038774,Ascc3,77987,
12893,ENSMUST00000217968,ENSMUSG00000038774,Ascc3,77987,
12894,ENSMUST00000220026,ENSMUSG00000038774,Ascc3,77987,
12895,ENSMUST00000219085,ENSMUSG00000038774,Ascc3,77987,
12896,ENSMUST00000219172,ENSMUSG00000038774,Ascc3,77987,
12897,ENSMUST00000217725,ENSMUSG00000038774,Ascc3,77987,
12898,ENSMUST00000020212,ENSMUSG00000020024,Cep83,77048,NM_029852
12899,ENSMUST00000220052,ENSMUSG00000020024,Cep83,77048,
12900,ENSMUST00000220352,ENSMUSG00000020024,Cep83,77048,
12901,ENSMUST00000218076,ENSMUSG00000020024,Cep83,77048,
12902,ENSMUST00000163064,ENSMUSG00000089798,1700028K03Rik,76421,
12903,ENSMUST00000159902,ENSMUSG00000089798,1700028K03Rik,76421,NM_175241
12904,ENSMUST00000162591,ENSMUSG00000089798,1700028K03Rik,76421,
12905,ENSMUST00000217910,ENSMUSG00000049420,Tmem200a,77220,
12906,ENSMUST00000218232,ENSMUSG00000049420,Tmem200a,77220,NM_001358814
12907,ENSMUST00000066049,ENSMUSG00000049420,Tmem200a,77220,NM_029881
12908,ENSMUST00000219651,ENSMUSG00000049420,Tmem200a,77220,
12909,ENSMUST00000219338,ENSMUSG00000049420,Tmem200a,77220,
12910,ENSMUST00000219872,ENSMUSG00000049420,Tmem200a,77220,
12911,ENSMUST00000062113,ENSMUSG00000043787,Defb12,77674,NM_152802
12912,ENSMUST00000058955,ENSMUSG00000079842,Spag11a,78128,NM_153115
12913,ENSMUST00000031897,ENSMUSG00000029864,Gstk1,76263,NM_029555
12914,ENSMUST00000204088,ENSMUSG00000029864,Gstk1,76263,
12915,ENSMUST00000203174,ENSMUSG00000029864,Gstk1,76263,
12916,ENSMUST00000204792,ENSMUSG00000029864,Gstk1,76263,
12917,ENSMUST00000204627,ENSMUSG00000064330,Pde6h,78600,
12918,ENSMUST00000137768,ENSMUSG00000064330,Pde6h,78600,NM_023898
12919,ENSMUST00000057650,ENSMUSG00000064330,Pde6h,78600,
12920,ENSMUST00000204382,ENSMUSG00000064330,Pde6h,78600,
12921,ENSMUST00000025804,ENSMUSG00000024870,Rab1b,76308,NM_029576
12922,ENSMUST00000225672,ENSMUSG00000021600,8030423J24Rik,77166,NM_029873
12923,ENSMUST00000028309,ENSMUSG00000026940,Ccdc183,77058,NM_029859
12924,ENSMUST00000129520,ENSMUSG00000026940,Ccdc183,77058,
12925,ENSMUST00000022122,ENSMUSG00000021622,Ckmt2,76722,NM_198415
12926,ENSMUST00000010807,ENSMUSG00000010663,Fads1,76267,NM_146094
12927,ENSMUST00000047368,ENSMUSG00000033752,Mnd1,76915,NM_029797
12928,ENSMUST00000054175,ENSMUSG00000047980,Pate5,77080,NM_029863
12929,ENSMUST00000047630,ENSMUSG00000037737,Actrt3,76652,NM_029690
12930,ENSMUST00000031900,ENSMUSG00000029867,Llcfc1,76606,NM_029671
12931,ENSMUST00000176049,ENSMUSG00000078934,Pate13,77908,
12932,ENSMUST00000176153,ENSMUSG00000078934,Pate13,77908,
12933,ENSMUST00000009259,ENSMUSG00000009115,Spatc1l,76573,NM_029661
12934,ENSMUST00000105414,ENSMUSG00000009115,Spatc1l,76573,
12935,ENSMUST00000108526,ENSMUSG00000078800,Bsph2,77684,NM_001080942
12936,ENSMUST00000202285,ENSMUSG00000078800,Bsph2,77684,
12937,ENSMUST00000015498,ENSMUSG00000015354,Pcolce2,76477,NM_029620
12938,ENSMUST00000151210,ENSMUSG00000015354,Pcolce2,76477,
12939,ENSMUST00000057256,ENSMUSG00000022195,6030458C11Rik,77877,NM_001357761
12940,ENSMUST00000057256,ENSMUSG00000022195,6030458C11Rik,77877,NM_029998
12941,ENSMUST00000228177,ENSMUSG00000022195,6030458C11Rik,77877,
12942,ENSMUST00000227299,ENSMUSG00000022195,6030458C11Rik,77877,
12943,ENSMUST00000227821,ENSMUSG00000022195,6030458C11Rik,77877,
12944,ENSMUST00000228888,ENSMUSG00000022195,6030458C11Rik,77877,NM_001166360
12945,ENSMUST00000043061,ENSMUSG00000042655,Shisal2b,77803,NM_029984
12946,ENSMUST00000223913,ENSMUSG00000042655,Shisal2b,77803,
12947,ENSMUST00000225969,ENSMUSG00000042655,Shisal2b,77803,
12948,ENSMUST00000050471,ENSMUSG00000047104,Pbp2,76400,NM_029595
12949,ENSMUST00000173211,ENSMUSG00000036185,Sapcd1,78376,
12950,ENSMUST00000174037,ENSMUSG00000036185,Sapcd1,78376,
12951,ENSMUST00000040151,ENSMUSG00000036185,Sapcd1,78376,NM_023893
12952,ENSMUST00000174117,ENSMUSG00000036185,Sapcd1,78376,
12953,ENSMUST00000060576,ENSMUSG00000049929,Lpar4,78134,NM_175271
12954,ENSMUST00000115110,ENSMUSG00000050555,Hyls1,76832,NM_029762
12955,ENSMUST00000132547,ENSMUSG00000050555,Hyls1,76832,
12956,ENSMUST00000138403,ENSMUSG00000086848,Lce6a,78382,NM_001166172
12957,ENSMUST00000170676,ENSMUSG00000086848,Lce6a,78382,
12958,ENSMUST00000065118,ENSMUSG00000052981,Ube2ql1,76980,NM_001145162
12959,ENSMUST00000103232,ENSMUSG00000044496,2510039O18Rik,77034,NM_029841
12960,ENSMUST00000088463,ENSMUSG00000067773,Defb41,77673,NM_183124
12961,ENSMUST00000097817,ENSMUSG00000067773,Defb41,77673,NM_001040027
12962,ENSMUST00000090866,ENSMUSG00000068888,Lce1i,76585,NM_029667
12963,ENSMUST00000078267,ENSMUSG00000056895,Hist3h2ba,78303,NM_030082
12964,ENSMUST00000077502,ENSMUSG00000009145,Dqx1,93838,NM_033606
12965,ENSMUST00000204803,ENSMUSG00000009145,Dqx1,93838,
12966,ENSMUST00000178687,ENSMUSG00000094626,Tmem121b,94047,NM_033567
12967,ENSMUST00000030949,ENSMUSG00000029072,Tas1r3,83771,NM_031872
12968,ENSMUST00000032518,ENSMUSG00000030364,Clec2h,94071,NM_053165
12969,ENSMUST00000205225,ENSMUSG00000030364,Clec2h,94071,
12970,ENSMUST00000204416,ENSMUSG00000030364,Clec2h,94071,
12971,ENSMUST00000204728,ENSMUSG00000030364,Clec2h,94071,
12972,ENSMUST00000059672,ENSMUSG00000025017,Pik3ap1,83490,NM_031376
12973,ENSMUST00000194059,ENSMUSG00000102627,Snurf,84704,NM_033174
12974,ENSMUST00000030950,ENSMUSG00000029073,Cptp,79554,NM_024472
12975,ENSMUST00000156266,ENSMUSG00000029073,Cptp,79554,
12976,ENSMUST00000151961,ENSMUSG00000029073,Cptp,79554,
12977,ENSMUST00000172887,ENSMUSG00000079298,Klrb1b,80782,
12978,ENSMUST00000205130,ENSMUSG00000079298,Klrb1b,80782,
12979,ENSMUST00000174544,ENSMUSG00000079298,Klrb1b,80782,
12980,ENSMUST00000034428,ENSMUSG00000031950,Gabarapl2,93739,NM_026693
12981,ENSMUST00000130808,ENSMUSG00000031950,Gabarapl2,93739,
12982,ENSMUST00000133628,ENSMUSG00000031950,Gabarapl2,93739,
12983,ENSMUST00000021450,ENSMUSG00000021054,Sgpp1,81535,NM_030750
12984,ENSMUST00000220285,ENSMUSG00000021054,Sgpp1,81535,
12985,ENSMUST00000024749,ENSMUSG00000023953,Polh,80905,NM_030715
12986,ENSMUST00000233438,ENSMUSG00000023953,Polh,80905,
12987,ENSMUST00000233924,ENSMUSG00000023953,Polh,80905,
12988,ENSMUST00000230054,ENSMUSG00000032783,Troap,78733,
12989,ENSMUST00000039665,ENSMUSG00000032783,Troap,78733,NM_030159
12990,ENSMUST00000039665,ENSMUSG00000032783,Troap,78733,NM_001162506
12991,ENSMUST00000230868,ENSMUSG00000032783,Troap,78733,
12992,ENSMUST00000230311,ENSMUSG00000032783,Troap,78733,
12993,ENSMUST00000229740,ENSMUSG00000032783,Troap,78733,
12994,ENSMUST00000229224,ENSMUSG00000032783,Troap,78733,
12995,ENSMUST00000032260,ENSMUSG00000030157,Clec2d,93694,NM_053109
12996,ENSMUST00000001059,ENSMUSG00000020715,Ern1,78943,NM_023913
12997,ENSMUST00000106801,ENSMUSG00000020715,Ern1,78943,
12998,ENSMUST00000131895,ENSMUSG00000020715,Ern1,78943,
12999,ENSMUST00000106799,ENSMUSG00000020715,Ern1,78943,
13000,ENSMUST00000106800,ENSMUSG00000020715,Ern1,78943,
13001,ENSMUST00000059352,ENSMUSG00000048096,Lmod1,93689,NM_053106
13002,ENSMUST00000021242,ENSMUSG00000020872,Tac4,93670,NM_053093
13003,ENSMUST00000186014,ENSMUSG00000101026,Ly6g6g,NA,
13004,ENSMUST00000191407,ENSMUSG00000101026,Ly6g6g,NA,
13005,ENSMUST00000043458,ENSMUSG00000038541,Srd5a2,94224,NM_053188
13006,ENSMUST00000039388,ENSMUSG00000034936,Arl4d,80981,NM_025404
13007,ENSMUST00000031445,ENSMUSG00000029482,Aacs,78894,NM_030210
13008,ENSMUST00000144361,ENSMUSG00000029482,Aacs,78894,
13009,ENSMUST00000131355,ENSMUSG00000029482,Aacs,78894,
13010,ENSMUST00000199978,ENSMUSG00000029482,Aacs,78894,
13011,ENSMUST00000196556,ENSMUSG00000029482,Aacs,78894,
13012,ENSMUST00000200286,ENSMUSG00000029482,Aacs,78894,
13013,ENSMUST00000169556,ENSMUSG00000091874,Vmn1r56,81015,NM_030740
13014,ENSMUST00000228728,ENSMUSG00000078808,Vmn1r58,81014,
13015,ENSMUST00000227549,ENSMUSG00000078808,Vmn1r58,81014,
13016,ENSMUST00000226315,ENSMUSG00000078808,Vmn1r58,81014,
13017,ENSMUST00000108569,ENSMUSG00000078808,Vmn1r58,81014,NM_030739
13018,ENSMUST00000173956,ENSMUSG00000092579,Vmn1r62,81016,NM_030741
13019,ENSMUST00000047194,ENSMUSG00000035004,Igsf6,80719,NM_030691
13020,ENSMUST00000049052,ENSMUSG00000030823,9130019O22Rik,78921,NM_030226
13021,ENSMUST00000164345,ENSMUSG00000030823,9130019O22Rik,78921,
13022,ENSMUST00000079824,ENSMUSG00000063234,Gpr84,80910,NM_030720
13023,ENSMUST00000047997,ENSMUSG00000038560,Sp6,83395,NM_031183
13024,ENSMUST00000107622,ENSMUSG00000038560,Sp6,83395,NM_001363230
13025,ENSMUST00000006969,ENSMUSG00000006777,Krt23,94179,NM_033373
13026,ENSMUST00000021453,ENSMUSG00000021056,Tex21,80384,NM_019784
13027,ENSMUST00000218426,ENSMUSG00000021056,Tex21,80384,NM_001159532
13028,ENSMUST00000220068,ENSMUSG00000021056,Tex21,80384,
13029,ENSMUST00000219327,ENSMUSG00000021056,Tex21,80384,
13030,ENSMUST00000057717,ENSMUSG00000046556,Zfp319,79233,NM_024467
13031,ENSMUST00000050373,ENSMUSG00000047654,Tssk6,83984,NM_032004
13032,ENSMUST00000058610,ENSMUSG00000044988,Ucn3,83428,NM_031250
13033,ENSMUST00000037419,ENSMUSG00000041805,Pramel1,83491,NM_031377
13034,ENSMUST00000173380,ENSMUSG00000092417,Gpank1,81845,
13035,ENSMUST00000173043,ENSMUSG00000092417,Gpank1,81845,
13036,ENSMUST00000165306,ENSMUSG00000092417,Gpank1,81845,NM_001128597
13037,ENSMUST00000177018,ENSMUSG00000092417,Gpank1,81845,
13038,ENSMUST00000052167,ENSMUSG00000092417,Gpank1,81845,NM_032460
13039,ENSMUST00000025890,ENSMUSG00000024941,Scyl1,78891,NM_001361921
13040,ENSMUST00000217651,ENSMUSG00000043089,Mmp1a,83995,
13041,ENSMUST00000034492,ENSMUSG00000043089,Mmp1a,83995,NM_032006
13042,ENSMUST00000005862,ENSMUSG00000005718,Tfap4,83383,NM_031182
13043,ENSMUST00000230875,ENSMUSG00000005718,Tfap4,83383,
13044,ENSMUST00000229956,ENSMUSG00000005718,Tfap4,83383,
13045,ENSMUST00000087114,ENSMUSG00000023919,Cenpq,83815,NM_031863
13046,ENSMUST00000130890,ENSMUSG00000023919,Cenpq,83815,
13047,ENSMUST00000112268,ENSMUSG00000042682,Selenok,80795,NM_019979
13048,ENSMUST00000223998,ENSMUSG00000042682,Selenok,80795,
13049,ENSMUST00000133229,ENSMUSG00000042682,Selenok,80795,
13050,ENSMUST00000221730,ENSMUSG00000021607,Mrpl36,94066,
13051,ENSMUST00000022098,ENSMUSG00000021607,Mrpl36,94066,NM_053163
13052,ENSMUST00000222030,ENSMUSG00000021607,Mrpl36,94066,
13053,ENSMUST00000035026,ENSMUSG00000032451,Trim42,78911,NM_030219
13054,ENSMUST00000031434,ENSMUSG00000029474,Rnf34,80751,NM_030564
13055,ENSMUST00000198602,ENSMUSG00000029474,Rnf34,80751,
13056,ENSMUST00000174463,ENSMUSG00000051390,Zbtb22,81630,
13057,ENSMUST00000053429,ENSMUSG00000051390,Zbtb22,81630,NM_020625
13058,ENSMUST00000024708,ENSMUSG00000023915,Tnfrsf21,94185,NM_178589
13059,ENSMUST00000233482,ENSMUSG00000023915,Tnfrsf21,94185,
13060,ENSMUST00000048914,ENSMUSG00000034880,Mrpl34,94065,NM_053162
13061,ENSMUST00000169114,ENSMUSG00000021583,Erap1,80898,NM_030711
13062,ENSMUST00000220594,ENSMUSG00000021583,Erap1,80898,
13063,ENSMUST00000221822,ENSMUSG00000021583,Erap1,80898,
13064,ENSMUST00000221526,ENSMUSG00000021583,Erap1,80898,
13065,ENSMUST00000221606,ENSMUSG00000021583,Erap1,80898,
13066,ENSMUST00000222127,ENSMUSG00000021583,Erap1,80898,
13067,ENSMUST00000068700,ENSMUSG00000066357,Wdr6,83669,NM_031392
13068,ENSMUST00000040961,ENSMUSG00000034732,Pabpc5,93728,NM_053114
13069,ENSMUST00000113366,ENSMUSG00000034732,Pabpc5,93728,
13070,ENSMUST00000167199,ENSMUSG00000024683,Mrpl16,94063,NM_025606
13071,ENSMUST00000228052,ENSMUSG00000115074,Ndor1,78797,NM_001252542
13072,ENSMUST00000048452,ENSMUSG00000034845,Plvap,84094,NM_032398
13073,ENSMUST00000066207,ENSMUSG00000053863,Mepe,94111,NM_053172
13074,ENSMUST00000075296,ENSMUSG00000059408,Mrgprh,80978,NM_030726
13075,ENSMUST00000151006,ENSMUSG00000040372,Gpr63,81006,
13076,ENSMUST00000038920,ENSMUSG00000040372,Gpr63,81006,NM_030733
13077,ENSMUST00000029632,ENSMUSG00000028003,Lrat,79235,NM_023624
13078,ENSMUST00000031347,ENSMUSG00000029401,Rilpl2,80291,NM_030259
13079,ENSMUST00000198413,ENSMUSG00000029401,Rilpl2,80291,
13080,ENSMUST00000026449,ENSMUSG00000025383,Il23a,83430,NM_031252
13081,ENSMUST00000218109,ENSMUSG00000025383,Il23a,83430,
13082,ENSMUST00000050658,ENSMUSG00000046957,Spz1,79401,NM_030237
13083,ENSMUST00000032234,ENSMUSG00000008845,Cd163,93671,NM_053094
13084,ENSMUST00000112541,ENSMUSG00000008845,Cd163,93671,NM_001170395
13085,ENSMUST00000203210,ENSMUSG00000008845,Cd163,93671,
13086,ENSMUST00000031694,ENSMUSG00000029683,Lmod2,93677,NM_053098
13087,ENSMUST00000057145,ENSMUSG00000045502,Hcar2,80885,NM_030701
13088,ENSMUST00000199884,ENSMUSG00000028137,Celf3,78784,
13089,ENSMUST00000198316,ENSMUSG00000028137,Celf3,78784,NM_001357786
13090,ENSMUST00000198316,ENSMUSG00000028137,Celf3,78784,NM_001289616
13091,ENSMUST00000197558,ENSMUSG00000028137,Celf3,78784,NM_001289620
13092,ENSMUST00000200342,ENSMUSG00000028137,Celf3,78784,NM_001289613
13093,ENSMUST00000029784,ENSMUSG00000028137,Celf3,78784,NM_172434
13094,ENSMUST00000199775,ENSMUSG00000028137,Celf3,78784,
13095,ENSMUST00000199159,ENSMUSG00000028137,Celf3,78784,
13096,ENSMUST00000198067,ENSMUSG00000028137,Celf3,78784,
13097,ENSMUST00000197699,ENSMUSG00000028137,Celf3,78784,
13098,ENSMUST00000199148,ENSMUSG00000028137,Celf3,78784,
13099,ENSMUST00000197677,ENSMUSG00000028137,Celf3,78784,
13100,ENSMUST00000198384,ENSMUSG00000028137,Celf3,78784,
13101,ENSMUST00000198796,ENSMUSG00000028137,Celf3,78784,
13102,ENSMUST00000196985,ENSMUSG00000028137,Celf3,78784,
13103,ENSMUST00000197033,ENSMUSG00000028137,Celf3,78784,
13104,ENSMUST00000115176,ENSMUSG00000029015,Slc26a5,80979,NM_001289788
13105,ENSMUST00000115176,ENSMUSG00000029015,Slc26a5,80979,NM_001289787
13106,ENSMUST00000030878,ENSMUSG00000029015,Slc26a5,80979,NM_030727
13107,ENSMUST00000142888,ENSMUSG00000029015,Slc26a5,80979,
13108,ENSMUST00000127975,ENSMUSG00000029015,Slc26a5,80979,
13109,ENSMUST00000150012,ENSMUSG00000029015,Slc26a5,80979,
13110,ENSMUST00000096509,ENSMUSG00000071815,Fthl17e,83457,NM_031261
13111,ENSMUST00000066039,ENSMUSG00000053536,Cstf2t,83410,NM_031249
13112,ENSMUST00000228918,ENSMUSG00000050310,Rictor,78757,
13113,ENSMUST00000226201,ENSMUSG00000050310,Rictor,78757,
13114,ENSMUST00000226181,ENSMUSG00000050310,Rictor,78757,
13115,ENSMUST00000228266,ENSMUSG00000050310,Rictor,78757,
13116,ENSMUST00000061656,ENSMUSG00000050310,Rictor,78757,NM_030168
13117,ENSMUST00000097715,ENSMUSG00000025208,Mrpl43,94067,NM_053164
13118,ENSMUST00000092891,ENSMUSG00000069806,Cacng7,81904,NM_133189
13119,ENSMUST00000203497,ENSMUSG00000069806,Cacng7,81904,
13120,ENSMUST00000035218,ENSMUSG00000032598,Nckipsd,80987,NM_030729
13121,ENSMUST00000195323,ENSMUSG00000032598,Nckipsd,80987,
13122,ENSMUST00000194819,ENSMUSG00000032598,Nckipsd,80987,
13123,ENSMUST00000192678,ENSMUSG00000032598,Nckipsd,80987,
13124,ENSMUST00000194413,ENSMUSG00000032598,Nckipsd,80987,
13125,ENSMUST00000192180,ENSMUSG00000032598,Nckipsd,80987,
13126,ENSMUST00000081649,ENSMUSG00000060591,Ifitm2,80876,NM_030694
13127,ENSMUST00000230669,ENSMUSG00000022476,Polr3h,78929,
13128,ENSMUST00000230066,ENSMUSG00000022476,Polr3h,78929,
13129,ENSMUST00000023113,ENSMUSG00000022476,Polr3h,78929,NM_030229
13130,ENSMUST00000230050,ENSMUSG00000022476,Polr3h,78929,
13131,ENSMUST00000230765,ENSMUSG00000022476,Polr3h,78929,
13132,ENSMUST00000230842,ENSMUSG00000022476,Polr3h,78929,
13133,ENSMUST00000229402,ENSMUSG00000022476,Polr3h,78929,
13134,ENSMUST00000016088,ENSMUSG00000015944,Castor2,80909,NM_030719
13135,ENSMUST00000201013,ENSMUSG00000015944,Castor2,80909,
13136,ENSMUST00000140240,ENSMUSG00000015944,Castor2,80909,
13137,ENSMUST00000177774,ENSMUSG00000095543,Vmn1r148,81011,NM_030736
13138,ENSMUST00000089765,ENSMUSG00000068391,Chrac1,93696,NM_053068
13139,ENSMUST00000134353,ENSMUSG00000068391,Chrac1,93696,
13140,ENSMUST00000137698,ENSMUSG00000068391,Chrac1,93696,
13141,ENSMUST00000201219,ENSMUSG00000051262,Nat8f3,93674,
13142,ENSMUST00000050780,ENSMUSG00000051262,Nat8f3,93674,NM_001037842
13143,ENSMUST00000168531,ENSMUSG00000051262,Nat8f3,93674,
13144,ENSMUST00000045008,ENSMUSG00000033634,Nat8f2,93673,NM_053096
13145,ENSMUST00000026270,ENSMUSG00000025240,Sacm1l,83493,NM_001357485
13146,ENSMUST00000026270,ENSMUSG00000025240,Sacm1l,83493,NM_030692
13147,ENSMUST00000217045,ENSMUSG00000025240,Sacm1l,83493,
13148,ENSMUST00000217089,ENSMUSG00000025240,Sacm1l,83493,
13149,ENSMUST00000215004,ENSMUSG00000025240,Sacm1l,83493,
13150,ENSMUST00000070117,ENSMUSG00000056167,Cnot10,78893,NM_153585
13151,ENSMUST00000217148,ENSMUSG00000056167,Cnot10,78893,
13152,ENSMUST00000215155,ENSMUSG00000056167,Cnot10,78893,
13153,ENSMUST00000217296,ENSMUSG00000056167,Cnot10,78893,
13154,ENSMUST00000216785,ENSMUSG00000056167,Cnot10,78893,
13155,ENSMUST00000213539,ENSMUSG00000056167,Cnot10,78893,
13156,ENSMUST00000213955,ENSMUSG00000056167,Cnot10,78893,
13157,ENSMUST00000215701,ENSMUSG00000056167,Cnot10,78893,
13158,ENSMUST00000230822,ENSMUSG00000034022,Cpsf1,94230,
13159,ENSMUST00000229269,ENSMUSG00000034022,Cpsf1,94230,
13160,ENSMUST00000229982,ENSMUSG00000034022,Cpsf1,94230,
13161,ENSMUST00000231042,ENSMUSG00000034022,Cpsf1,94230,NM_001361485
13162,ENSMUST00000071898,ENSMUSG00000034022,Cpsf1,94230,NM_053193
13163,ENSMUST00000230157,ENSMUSG00000034022,Cpsf1,94230,NM_001164173
13164,ENSMUST00000229287,ENSMUSG00000034022,Cpsf1,94230,
13165,ENSMUST00000159175,ENSMUSG00000090166,Ear10,93725,
13166,ENSMUST00000163652,ENSMUSG00000090166,Ear10,93725,NM_053112
13167,ENSMUST00000195823,ENSMUSG00000103793,Pcdhga6,93714,NM_033589
13168,ENSMUST00000051126,ENSMUSG00000045657,Pcdhb10,93881,NM_053135
13169,ENSMUST00000055949,ENSMUSG00000048347,Pcdhb18,93889,NM_053143
13170,ENSMUST00000195363,ENSMUSG00000103585,Pcdhgb4,93701,NM_033576
13171,ENSMUST00000195069,ENSMUSG00000103585,Pcdhgb4,93701,
13172,ENSMUST00000058635,ENSMUSG00000050304,Slc25a2,83885,NM_001159275
13173,ENSMUST00000194928,ENSMUSG00000104063,Pcdhgb7,93704,NM_033579
13174,ENSMUST00000113641,ENSMUSG00000024926,Kat5,81601,NM_178637
13175,ENSMUST00000053073,ENSMUSG00000051486,Pcdhb11,93882,NM_053136
13176,ENSMUST00000044851,ENSMUSG00000102428,Pcdhga12,93724,NM_033595
13177,ENSMUST00000193045,ENSMUSG00000102428,Pcdhga12,93724,
13178,ENSMUST00000192409,ENSMUSG00000073591,Pcdhb22,93893,NM_053147
13179,ENSMUST00000097609,ENSMUSG00000073591,Pcdhb22,93893,
13180,ENSMUST00000051442,ENSMUSG00000047910,Pcdhb16,93887,NM_053141
13181,ENSMUST00000078271,ENSMUSG00000063687,Pcdhb5,93876,NM_053130
13182,ENSMUST00000003599,ENSMUSG00000103088,Pcdhgb6,93703,NM_033578
13183,ENSMUST00000204036,ENSMUSG00000039264,Gimap3,83408,NM_031247
13184,ENSMUST00000038811,ENSMUSG00000039264,Gimap3,83408,
13185,ENSMUST00000026008,ENSMUSG00000025034,Trim8,93679,NM_053100
13186,ENSMUST00000073447,ENSMUSG00000104346,Pcdhga3,93711,NM_033586
13187,ENSMUST00000194418,ENSMUSG00000103677,Pcdhga4,93712,NM_033587
13188,ENSMUST00000195163,ENSMUSG00000103677,Pcdhga4,93712,
13189,ENSMUST00000052366,ENSMUSG00000051663,Pcdhb1,93872,NM_053126
13190,ENSMUST00000052387,ENSMUSG00000044043,Pcdhb14,93885,NM_053139
13191,ENSMUST00000192511,ENSMUSG00000103472,Pcdhga7,93715,NM_033590
13192,ENSMUST00000193476,ENSMUSG00000103472,Pcdhga7,93715,
13193,ENSMUST00000195112,ENSMUSG00000102748,Pcdhgb2,93700,NM_033575
13194,ENSMUST00000193631,ENSMUSG00000102748,Pcdhgb2,93700,
13195,ENSMUST00000193404,ENSMUSG00000102222,Pcdhga10,93722,NM_033593
13196,ENSMUST00000051754,ENSMUSG00000045498,Pcdhb3,93874,NM_053128
13197,ENSMUST00000059571,ENSMUSG00000043313,Pcdhb19,93890,NM_053144
13198,ENSMUST00000055495,ENSMUSG00000043458,Pcdhb12,93883,NM_053137
13199,ENSMUST00000194447,ENSMUSG00000102918,Pcdhgc3,93706,
13200,ENSMUST00000076807,ENSMUSG00000102918,Pcdhgc3,93706,NM_033581
13201,ENSMUST00000192103,ENSMUSG00000102918,Pcdhgc3,93706,
13202,ENSMUST00000192535,ENSMUSG00000103749,Pcdhgb5,93702,NM_033577
13203,ENSMUST00000193006,ENSMUSG00000103749,Pcdhgb5,93702,
13204,ENSMUST00000193869,ENSMUSG00000103332,Pcdhga2,93710,NM_033585
13205,ENSMUST00000192931,ENSMUSG00000103037,Pcdhgb1,93699,NM_033574
13206,ENSMUST00000195624,ENSMUSG00000103037,Pcdhgb1,93699,
13207,ENSMUST00000066149,ENSMUSG00000103897,Pcdhga8,93716,NM_033591
13208,ENSMUST00000050034,ENSMUSG00000047033,Pcdhb15,93886,NM_053140
13209,ENSMUST00000192867,ENSMUSG00000045876,Pcdhb8,93879,
13210,ENSMUST00000051163,ENSMUSG00000045876,Pcdhb8,93879,NM_053133
13211,ENSMUST00000053856,ENSMUSG00000046387,Pcdhb17,93888,NM_053142
13212,ENSMUST00000061279,ENSMUSG00000102742,Pcdhga11,93723,NM_033594
13213,ENSMUST00000056522,ENSMUSG00000051599,Pcdhb2,93873,NM_053127
13214,ENSMUST00000193137,ENSMUSG00000051599,Pcdhb2,93873,
13215,ENSMUST00000052179,ENSMUSG00000046191,Pcdhb20,93891,NM_053145
13216,ENSMUST00000195764,ENSMUSG00000103081,Pcdhgb8,93705,
13217,ENSMUST00000208907,ENSMUSG00000103081,Pcdhgb8,93705,NM_033580
13218,ENSMUST00000057228,ENSMUSG00000051242,Pcdhb9,93880,NM_053134
13219,ENSMUST00000053037,ENSMUSG00000045062,Pcdhb7,93878,NM_053132
